Timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Magneto X,Magneto Y,Magneto Z
1742916962.9400358,1.005646,0.0026839999999999998,0.021228,-0.0175,0.10500000000000001,0.31500000000000006,-0.22098801520023384,0.17246419175679625,-0.15667933352820812
1742916962.9448473,1.00589,0.004514,0.021594,-0.08750000000000001,-0.31500000000000006,-0.43750000000000006,-0.21981876644256065,0.1847413037123648,-0.15638702133878982
1742916962.9497292,1.006378,0.003294,0.021106,-0.07,-0.08750000000000001,0.7000000000000001,-0.21981876644256065,0.1847413037123648,-0.15638702133878982
1742916962.9545789,1.005524,0.0034159999999999998,0.02135,-0.035,0.525,0.7350000000000001,-0.21981876644256065,0.1847413037123648,-0.15638702133878982
1742916962.959446,1.00528,0.0057339999999999995,0.020374,-0.035,0.4025,0.7525000000000001,-0.21981876644256065,0.1847413037123648,-0.15638702133878982
1742916962.964317,1.006012,0.003904,0.019275999999999998,-0.035,0.31500000000000006,0.7000000000000001,-0.21981876644256065,0.1847413037123648,-0.15638702133878982
1742916962.96919,1.006622,0.00366,0.020252,-0.035,0.385,0.6475000000000001,-0.21981876644256065,0.1847413037123648,-0.15638702133878982
1742916962.9741077,1.00284,0.0023179999999999997,0.02196,-0.07,0.15750000000000003,0.24500000000000002,-0.21981876644256065,0.1847413037123648,-0.15638702133878982
1742916962.9789562,1.004426,0.00244,0.020252,-0.07,0.35000000000000003,0.7350000000000001,-0.21981876644256065,0.1847413037123648,-0.15638702133878982
1742916962.9838245,1.00467,0.0030499999999999998,0.022326,-0.10500000000000001,0.47250000000000003,0.6125,-0.21981876644256065,0.1847413037123648,-0.15638702133878982
1742916962.9886966,1.003328,0.0023179999999999997,0.021471999999999998,-0.15750000000000003,-0.0175,0.052500000000000005,-0.21981876644256065,0.1847413037123648,-0.15638702133878982
1742916962.99357,1.004914,0.004148,0.021838,-0.24500000000000002,0.08750000000000001,0.29750000000000004,-0.22215726395790705,0.17831043554516224,-0.15287927506577023
1742916962.9984455,1.007232,0.0017079999999999999,0.019886,-0.1925,-0.052500000000000005,0.47250000000000003,-0.22215726395790705,0.17831043554516224,-0.15287927506577023
1742916963.0033088,1.003938,0.0030499999999999998,0.022935999999999998,-0.17500000000000002,0.6825000000000001,0.525,-0.22215726395790705,0.17831043554516224,-0.15287927506577023
1742916963.008178,1.00528,0.002196,0.02196,-0.08750000000000001,0.15750000000000003,0.42000000000000004,-0.22215726395790705,0.17831043554516224,-0.15287927506577023
1742916963.0130486,1.008086,0.00244,0.018543999999999998,-0.0175,0.08750000000000001,0.43750000000000006,-0.22215726395790705,0.17831043554516224,-0.15287927506577023
1742916963.0179183,1.008696,0.003904,0.0183,0.0,0.49000000000000005,0.77,-0.22215726395790705,0.17831043554516224,-0.15287927506577023
1742916963.0227919,1.005158,0.003904,0.024034,-0.0175,0.385,0.56,-0.22215726395790705,0.17831043554516224,-0.15287927506577023
1742916963.0276828,1.00284,0.005612,0.024278,0.035,0.24500000000000002,0.6475000000000001,-0.22215726395790705,0.17831043554516224,-0.15287927506577023
1742916963.032551,1.004426,0.000976,0.02379,-0.07,0.14,0.6300000000000001,-0.22215726395790705,0.17831043554516224,-0.15287927506577023
1742916963.0374146,1.007354,0.000366,0.020984,-0.07,0.052500000000000005,0.15750000000000003,-0.21280327389652148,0.1847413037123648,-0.1598947676118094
1742916963.0422807,1.004914,0.0017079999999999999,0.022448,-0.08750000000000001,-0.5950000000000001,-0.28,-0.21280327389652148,0.1847413037123648,-0.1598947676118094
1742916963.0471463,1.00528,0.005124,0.02318,-0.14,0.385,0.7875000000000001,-0.21280327389652148,0.1847413037123648,-0.1598947676118094
