Timestamp,UTC,Latitude,Longitude,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Magneto X,Magneto Y,Magneto Z,x,y,z,w_x,w_y,w_z,Accel_corr_X,Accel_corr_Y,Accel_corr_Z,x_kf,y_kf,z_kf,vx_kf,vy_kf,vz_kf
1746545067.515029,2025/05/06 - 15:24:27,49.385644166666665,1.068554,1.4274,0.142984,-0.3176879999999999,4.550000000000001,29.120000000000005,-5.11,-0.4897720631209818,-0.3302162478082992,-0.0555230859146697,4146573.206004974,77341.66805778597,4836278.519029242,69.37087072779748,-86.21463608942688,-148.59760070018453,-0.9034381765936693,-0.7323216285657157,-0.8979673396109477,4146574.6158483247,77342.1669326933,4836276.569071675,-0.26684000942209335,-0.5863006018419811,-1.065515996589613
1746545068.500159,2025/05/06 - 15:24:28,49.38564816666667,1.0685385,0.7339519999999999,-0.047824,-0.097112,-30.590000000000003,14.63,-7.700000000000001,-0.4962010520163647,-0.2805376972530684,-0.0537697253068381,4146572.8893505246,77340.54000539715,4836278.808565002,38.78087072779748,-71.58463608942688,-156.29760070018452,0.7043770738484694,0.13639202366323722,-0.18882152298325222,4146573.9339105655,77340.84598941517,4836276.647470877,0.22075994352873682,-0.5134093171367419,-0.8058465337366321
1746545069.4815345,2025/05/06 - 15:24:29,49.385653,1.068522,0.737368,-0.2732799999999999,-0.058072,-31.710000000000004,-4.41,-15.47,-0.4880187025131502,-0.27177089421391,0.0263004091174751,4146572.5037169806,77339.33827011482,4836279.158420679,7.070870727797473,-75.99463608942688,-171.76760070018452,0.5201640163806865,-0.5881890805447768,0.07231102681197946,4146573.73522377,77339.15187743626,4836277.294332856,0.4853498561386541,-1.0629164008191279,-0.34668211827020873
1746545070.5218844,2025/05/06 - 15:24:30,49.38565916666666,1.0685055,1.096048,0.0243999999999999,-0.105896,13.02,-29.680000000000003,16.17,-0.4342489772063121,-0.3267095265926359,-0.0245470485096434,4146572.005557292,77338.13443633105,4836279.604788219,20.090870727797473,-105.67463608942688,-155.5976007001845,0.8185436007350096,0.5454394714675329,-0.49559327858737473,4146573.829711208,77337.99965927977,4836277.864673422,0.925327535716868,-0.48950670265163737,-0.4811500798875336
1746545071.5052783,2025/05/06 - 15:24:31,49.385663666666666,1.0684886666666666,1.250744,0.105408,-0.263032,-18.55,-3.43,-1.61,-0.4710695499707773,-0.2682641729982466,0.0029222676797194,4146571.6485043536,77336.90910243524,4836279.930515847,1.540870727797472,-109.10463608942689,-157.2076007001845,-1.2656341727267837,-0.011393906407070498,-0.20663386156914532,4146572.6392094246,77336.95296396225,4836278.3803848345,-0.5459072579547275,-0.5100031739422105,-0.36608588218927385
1746545072.4900153,2025/05/06 - 15:24:32,49.38566866666667,1.068471,0.681248,0.035136,-0.14884,19.250000000000004,14.21,10.64,-0.4792518994739918,-0.3126826417299824,-0.0263004091174751,4146571.2503786613,77335.62267232242,4836280.292435399,20.790870727797476,-94.89463608942688,-146.56760070018453,0.6884464188301315,-0.015036372987870115,-0.1153349794612927,4146571.867853093,77335.75628761748,4836278.984183342,0.014394942874829064,-0.5527686748332429,-0.20991984363302374
1746545073.5312676,2025/05/06 - 15:24:33,49.3856735,1.0684555,0.728584,0.0653919999999999,-0.106872,21.770000000000003,15.19,21.98,-0.4798363530099357,-0.3208649912331969,-0.0298071303331385,4146570.863393824,77334.49330930454,4836280.642290931,42.56087072779748,-79.70463608942688,-124.58760070018452,-0.5913624206895712,-0.3092250256150501,-0.3181238029974212,4146570.931288185,77334.35102603697,4836279.455748068,-0.5910575669310338,-0.8324657117297857,-0.28180088826808203
1746545074.5209167,2025/05/06 - 15:24:34,49.385679333333336,1.0684405,1.11996,0.1542079999999999,0.1063839999999999,12.6,-30.450000000000003,-2.9400000000000004,-0.4850964348334307,-0.3074225599064874,-0.0128579777907656,4146570.3913394385,77333.39855820309,4836281.06453032,55.16087072779748,-110.15463608942689,-127.52760070018452,0.20829822351960983,0.7635368872310231,-0.8142673616424364,4146570.2382257683,77333.5995595924,4836279.488537413,-0.3509837256586694,-0.11064256116835654,-0.7690030819912267
1746545075.5100784,2025/05/06 - 15:24:35,49.3856855,1.068424,1.21756,0.007808,-0.171288,0.77,-8.540000000000001,-10.57,-0.4699006428988895,-0.3220338983050847,-0.0327293980128579,4146569.8931778204,77332.19472576407,4836281.5108976215,55.93087072779748,-118.6946360894269,-138.09760070018453,-0.40834342347450986,0.334429138170672,-1.1105249648051763,4146569.4429954775,77332.9772889599,4836279.083996335,-0.6659009903916028,0.061381554882686595,-1.3758742087922378
1746545076.495592,2025/05/06 - 15:24:36,49.385690833333335,1.0684068333333334,0.6329359999999999,-0.0854,-0.0214719999999999,-38.99,4.2700000000000005,-4.41,-0.4880187025131502,-0.3115137346580947,-0.0531852717708942,4146569.466244232,77330.94395767718,4836281.896944971,16.94087072779748,-114.4246360894269,-142.50760070018453,0.2103822380246507,0.3942318305662715,-0.45681808695815224,4146568.98353571,77332.21980433019,4836278.994629126,-0.3553424489011052,0.19083744785221213,-1.2303758674664373
