Timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Magneto X,Magneto Y,Magneto Z
1748435110.5878778,1.026264,-0.027327999999999998,0.085644,-0.14,0.525,0.4025,-0.4869921075708857,-0.25460391698333823,-0.2692195264542531
1748435110.592726,0.978196,-0.017568,0.093086,-0.12250000000000001,0.47250000000000003,0.35000000000000003,-0.4869921075708857,-0.25460391698333823,-0.2692195264542531
1748435110.5975955,0.991738,-0.020374,0.083082,-0.07,0.17500000000000002,0.47250000000000003,-0.4869921075708857,-0.25460391698333823,-0.2692195264542531
1748435110.6024528,0.984906,-0.018788,0.091256,-0.10500000000000001,0.17500000000000002,0.6300000000000001,-0.4869921075708857,-0.25460391698333823,-0.2692195264542531
1748435110.607316,1.008696,-0.024522,0.085522,-0.14,-0.2625,0.805,-0.4869921075708857,-0.25460391698333823,-0.2692195264542531
1748435110.6121862,1.012356,-0.024156,0.07649399999999999,-0.08750000000000001,-0.035,0.6825000000000001,-0.4869921075708857,-0.25460391698333823,-0.2692195264542531
1748435110.6170557,1.005036,-0.018666,0.08967,-0.08750000000000001,0.36750000000000005,0.47250000000000003,-0.4869921075708857,-0.25460391698333823,-0.2692195264542531
1748435110.6219776,1.008574,-0.021471999999999998,0.075152,-0.07,0.052500000000000005,0.43750000000000006,-0.4869921075708857,-0.25460391698333823,-0.2692195264542531
1748435110.626827,0.993202,-0.019032,0.083448,-0.052500000000000005,0.5425000000000001,0.36750000000000005,-0.4869921075708857,-0.25460391698333823,-0.2692195264542531
1748435110.6316974,0.9840519999999999,-0.015493999999999999,0.086986,-0.0175,0.36750000000000005,0.525,-0.49459222449576146,-0.2551885413621748,-0.2705349313066355
1748435110.6365726,0.9934459999999999,-0.018788,0.082228,0.0,0.10500000000000001,0.77,-0.49459222449576146,-0.2551885413621748,-0.2705349313066355
1748435110.6414459,1.000278,-0.019275999999999998,0.082838,0.0,0.2625,0.8225000000000001,-0.49459222449576146,-0.2551885413621748,-0.2705349313066355
1748435110.6463172,1.006134,-0.019275999999999998,0.089182,-0.052500000000000005,0.22750000000000004,0.7875000000000001,-0.49459222449576146,-0.2551885413621748,-0.2705349313066355
1748435110.6511824,1.01443,-0.021471999999999998,0.08052,-0.035,0.14,0.665,-0.49459222449576146,-0.2551885413621748,-0.2705349313066355
1748435110.6560555,1.008086,-0.016958,0.089182,-0.10500000000000001,0.49000000000000005,0.43750000000000006,-0.49459222449576146,-0.2551885413621748,-0.2705349313066355
1748435110.6609297,0.9989359999999999,-0.019764,0.08784,-0.10500000000000001,0.36750000000000005,0.47250000000000003,-0.49459222449576146,-0.2551885413621748,-0.2705349313066355
1748435110.665801,0.99674,-0.021716,0.084668,-0.10500000000000001,0.21000000000000002,0.525,-0.49459222449576146,-0.2551885413621748,-0.2705349313066355
1748435110.6706753,0.991372,-0.017202,0.08881599999999999,-0.12250000000000001,0.1925,0.5425000000000001,-0.49459222449576146,-0.2551885413621748,-0.2705349313066355
