Timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Magneto X,Magneto Y,Magneto Z
1746542977.3173435,0.999912,-0.005124,0.08881599999999999,0.9450000000000001,0.0,-8.610000000000001,-0.4270056992547128,-0.41297676457693994,0.04208680403331872
1746542977.320705,1.01138,0.061244,0.085156,0.7350000000000001,8.75,1.4700000000000002,-0.42262165716790884,-0.417360806663744,0.03682595352915388
1746542977.3237226,1.004548,0.004392,0.09028,0.8400000000000001,-0.21000000000000002,1.3650000000000002,-0.42218325295922843,-0.4199912319158264,0.037264357737834285
1746542977.326789,1.003328,0.005124,0.08881599999999999,-0.49000000000000005,-0.07,2.1350000000000002,-0.42218325295922843,-0.4199912319158264,0.037264357737834285
1746542977.3298476,1.013332,0.0053679999999999995,0.091988,0.6300000000000001,-0.8750000000000001,1.0150000000000001,-0.41955282770714597,-0.4213064445418676,0.03551074090311267
1746542977.3327515,1.003328,0.0,0.087596,2.3800000000000003,-8.82,2.8000000000000003,-0.421744848750548,-0.42218325295922843,0.04164839982463832
1746542977.3357608,0.9423279999999999,-0.005612,0.09028,-0.14,-0.525,1.2600000000000002,-0.4204296361245068,-0.4208680403331872,0.03857957036387549
1746542977.338729,0.998692,-0.005856,0.091988,-1.995,0.7000000000000001,0.385,-0.4204296361245068,-0.4208680403331872,0.03857957036387549
1746542977.3417208,0.99918,0.0075639999999999995,0.087108,2.4850000000000003,-8.82,1.5750000000000002,-0.41429197720298117,-0.4199912319158264,0.03857957036387549
1746542977.3445988,1.009672,-0.000244,0.086376,0.525,1.0150000000000001,1.6800000000000002,-0.4208680403331872,-0.41911442349846556,0.03682595352915388
1746542977.3475657,1.013576,0.011712,0.092964,-0.24500000000000002,1.05,2.45,-0.4208680403331872,-0.4208680403331872,0.03770276194651469
1746542977.3506474,0.945256,-0.0053679999999999995,0.088328,-1.12,0.805,1.155,-0.4243752740026304,-0.4208680403331872,0.03770276194651469
1746542977.3536048,1.003816,0.002196,0.080276,0.17500000000000002,-0.10500000000000001,1.3650000000000002,-0.4090311266988163,-0.41604559403770275,0.04208680403331872
1746542977.356543,1.009428,0.009271999999999999,0.089304,-7.035000000000001,-1.1900000000000002,3.5700000000000003,-0.41955282770714597,-0.41604559403770275,0.03551074090311267
1746542977.35961,1.00528,-0.061488,0.091256,-1.6800000000000002,8.085,2.1350000000000002,-0.417360806663744,-0.41516878562034193,0.037264357737834285
1746542977.3627872,1.002352,-0.060756,0.084668,1.715,-7.945000000000001,1.4700000000000002,-0.417360806663744,-0.41516878562034193,0.037264357737834285
1746542977.3659585,1.002596,-0.0026839999999999998,0.08662,-2.205,-0.525,0.9100000000000001,-0.41429197720298117,-0.41516878562034193,0.03682595352915388
1746542977.3688827,0.989664,0.003172,0.090768,-0.035,-0.525,1.5750000000000002,-0.4208680403331872,-0.41911442349846556,0.03551074090311267
1746542977.372072,0.996984,-0.000732,0.094184,-8.47,0.5950000000000001,1.05,-0.421744848750548,-0.41692240245506357,0.03463393248575186
1746542977.3750212,1.002596,-0.0017079999999999999,0.083204,-1.4700000000000002,-8.47,1.4700000000000002,-0.421744848750548,-0.41692240245506357,0.03463393248575186
1746542977.378106,1.008208,-0.003172,0.080764,0.9450000000000001,-0.21000000000000002,8.855,-0.4186760192897852,-0.41648399824638316,0.037264357737834285
1746542977.3810287,1.002596,-0.00244,0.087596,0.07,0.9100000000000001,0.7000000000000001,-0.42481367821131083,-0.41560718982902234,0.03551074090311267
1746542977.3840249,1.00406,0.0034159999999999998,0.089304,-0.24500000000000002,0.805,0.49000000000000005,-0.42218325295922843,-0.41955282770714597,0.03682595352915388
1746542977.3870213,0.999424,-0.000976,0.088572,0.28,-8.715000000000002,1.12,-0.42218325295922843,-0.41955282770714597,0.03682595352915388
1746542977.3899574,1.004548,-0.000976,0.081008,-1.225,0.14,0.5950000000000001,-0.42262165716790884,-0.4177992108724244,0.03770276194651469
1746542977.3929286,1.008452,-0.004148,0.091012,0.28,1.2600000000000002,2.1350000000000002,-0.42612889083735206,-0.41955282770714597,0.03814116615519509
1746542977.396051,0.9989359999999999,-0.0046359999999999995,0.086376,-1.225,1.3650000000000002,1.05,-0.42481367821131083,-0.4186760192897852,0.037264357737834285
1746542977.399119,0.995032,-0.000732,0.086132,0.31500000000000006,0.035,1.0150000000000001,-0.42481367821131083,-0.4186760192897852,0.037264357737834285
1746542977.4021761,1.003328,-0.002196,0.09028,-0.5950000000000001,-0.31500000000000006,0.7000000000000001,-0.42612889083735206,-0.417360806663744,0.03682595352915388
1746542977.4050822,0.996252,-0.0026839999999999998,0.089548,-0.805,-1.0850000000000002,0.805,-0.4230600613765892,-0.4204296361245068,0.04734765453748356
1746542977.4079275,1.005768,-0.002196,0.08588799999999999,-0.7000000000000001,-1.7500000000000002,8.645000000000001,-0.42569048662867165,-0.41560718982902234,0.041209995615957916
1746542977.410784,1.009184,0.005612,0.07686,-1.12,-0.42000000000000004,1.4700000000000002,-0.42569048662867165,-0.41560718982902234,0.041209995615957916
1746542977.4141994,1.002352,-0.002196,0.085644,-8.47,2.0300000000000002,-0.31500000000000006,-0.4270056992547128,-0.41692240245506357,0.04296361245067953
1746542977.4170623,1.010648,0.003172,0.089548,0.07,-0.21000000000000002,0.9100000000000001,-0.42656729504603247,-0.41429197720298117,0.03682595352915388
1746542977.419919,1.001376,-0.002196,0.088084,7.735,0.7000000000000001,8.89,-0.42393686979395,-0.41692240245506357,0.033757124068391056
1746542977.422917,1.003572,-0.002196,0.089304,1.4000000000000001,1.8200000000000003,1.5750000000000002,-0.42393686979395,-0.41692240245506357,0.033757124068391056
1746542977.425916,1.008208,0.004148,0.095404,-0.9100000000000001,0.35000000000000003,2.345,-0.421744848750548,-0.41297676457693994,0.03682595352915388
1746542977.4287562,0.999912,0.003172,0.091012,-2.87,-1.6450000000000002,3.5700000000000003,-0.4213064445418676,-0.41692240245506357,0.03419552827707146
1746542977.4316046,0.939888,-0.000976,0.087108,-1.995,0.35000000000000003,1.0150000000000001,-0.4327049539675581,-0.41429197720298117,0.035072336694432264
1746542977.4345868,1.006744,-0.0017079999999999999,0.089304,2.2750000000000004,0.14,0.24500000000000002,-0.4327049539675581,-0.41429197720298117,0.035072336694432264
1746542977.4376605,0.999668,0.004392,0.10004,0.31500000000000006,1.8200000000000003,-7.280000000000001,-0.4199912319158264,-0.41078474353353794,0.03419552827707146
1746542977.4405847,1.010892,0.002928,0.096624,-1.8900000000000001,1.4700000000000002,1.2600000000000002,-0.42481367821131083,-0.41911442349846556,0.03419552827707146
1746542977.4434385,1.01016,-0.061,0.085644,-2.87,0.035,1.8900000000000001,-0.42481367821131083,-0.41341516878562035,0.03463393248575186
1746542977.4462852,0.9989359999999999,-0.004148,0.07442,-0.7000000000000001,0.385,0.9100000000000001,-0.421744848750548,-0.41341516878562035,0.03463393248575186
1746542977.4491208,0.99674,-0.00366,0.082716,8.925,1.0150000000000001,0.805,-0.4186760192897852,-0.41560718982902234,0.041209995615957916
1746542977.4519618,1.009672,0.00976,0.089792,1.05,1.5750000000000002,0.805,-0.4234984655852696,-0.421744848750548,0.040333187198597104
1746542977.4547906,1.006256,0.009271999999999999,0.0915,1.155,5.74,1.9250000000000003,-0.4234984655852696,-0.421744848750548,0.040333187198597104
1746542977.457627,1.006744,-0.0034159999999999998,0.089304,-0.035,-1.54,1.2600000000000002,-0.4208680403331872,-0.4199912319158264,0.035072336694432264
