Timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Magneto X,Magneto Y,Magneto Z
1747152059.5113883,0.9983259999999999,0.0030499999999999998,0.127002,-0.07,0.29750000000000004,0.525,-0.4484068985676703,0.0043846828412744815,-0.18050277696579947
1747152059.5161872,0.99674,0.004514,0.125172,-0.10500000000000001,0.15750000000000003,0.6475000000000001,-0.4484068985676703,0.0043846828412744815,-0.18050277696579947
1747152059.5210493,0.997472,0.00244,0.125904,-0.07,0.2625,0.6125,-0.4484068985676703,0.0043846828412744815,-0.18050277696579947
1747152059.5259252,0.999424,0.001586,0.125782,-0.10500000000000001,0.28,0.5950000000000001,-0.4484068985676703,0.0043846828412744815,-0.18050277696579947
1747152059.530792,0.997472,0.002196,0.12566,-0.035,0.22750000000000004,0.5775,-0.4484068985676703,0.0043846828412744815,-0.18050277696579947
1747152059.5356703,0.9964959999999999,0.002196,0.123098,0.035,0.15750000000000003,0.5950000000000001,-0.4484068985676703,0.0043846828412744815,-0.18050277696579947
1747152059.540538,0.998814,0.002074,0.12456199999999999,-0.0175,0.22750000000000004,0.5775,-0.4484068985676703,0.0043846828412744815,-0.18050277696579947
1747152059.5454657,0.998448,0.002074,0.127612,0.0175,0.24500000000000002,0.5775,-0.4484068985676703,0.0043846828412744815,-0.18050277696579947
1747152059.5503132,0.999058,0.000976,0.126026,-0.08750000000000001,0.22750000000000004,0.5425000000000001,-0.4484068985676703,0.0043846828412744815,-0.18050277696579947
1747152059.5551822,0.997594,0.003294,0.127124,-0.052500000000000005,0.28,0.5775,-0.4484068985676703,0.0043846828412744815,-0.18050277696579947
1747152059.560051,0.9964959999999999,0.001586,0.124318,-0.0175,0.14,0.525,-0.44899152294650685,-0.0005846243788365975,-0.1862028646594563
1747152059.5649233,0.998082,0.002562,0.125294,0.0,0.24500000000000002,0.6825000000000001,-0.44899152294650685,-0.0005846243788365975,-0.1862028646594563
1747152059.569795,0.997594,0.001952,0.127246,-0.08750000000000001,0.17500000000000002,0.5950000000000001,-0.44899152294650685,-0.0005846243788365975,-0.1862028646594563
1747152059.5746615,0.997472,0.0026839999999999998,0.12688,-0.035,0.24500000000000002,0.5775,-0.44899152294650685,-0.0005846243788365975,-0.1862028646594563
1747152059.5795395,0.995398,0.003294,0.12456199999999999,-0.052500000000000005,0.21000000000000002,0.5775,-0.44899152294650685,-0.0005846243788365975,-0.1862028646594563
1747152059.5844069,0.998082,0.0034159999999999998,0.123708,-0.052500000000000005,0.22750000000000004,0.5950000000000001,-0.44899152294650685,-0.0005846243788365975,-0.1862028646594563
1747152059.5892775,0.99735,0.000122,0.124684,-0.10500000000000001,0.22750000000000004,0.6300000000000001,-0.44899152294650685,-0.0005846243788365975,-0.1862028646594563
1747152059.5941496,0.9977159999999999,0.0034159999999999998,0.125416,-0.0175,0.1925,0.6125,-0.44899152294650685,-0.0005846243788365975,-0.1862028646594563
1747152059.599022,0.996862,0.0017079999999999999,0.127002,-0.0175,0.14,0.5950000000000001,-0.44899152294650685,-0.0005846243788365975,-0.1862028646594563
1747152059.603894,0.998448,0.002074,0.124806,-0.035,0.2625,0.5775,-0.45308389359836304,-0.0014615609470914938,-0.17977199649225373
1747152059.6087666,0.996618,0.00183,0.127612,-0.0175,0.15750000000000003,0.525,-0.45308389359836304,-0.0014615609470914938,-0.17977199649225373
1747152059.6136348,0.99735,0.002196,0.124318,0.0175,0.21000000000000002,0.6125,-0.45308389359836304,-0.0014615609470914938,-0.17977199649225373
1747152059.6185071,0.99857,0.003172,0.125538,0.035,0.21000000000000002,0.5950000000000001,-0.45308389359836304,-0.0014615609470914938,-0.17977199649225373
1747152059.6234038,0.996618,0.001464,0.12688,-0.035,0.24500000000000002,0.56,-0.45308389359836304,-0.0014615609470914938,-0.17977199649225373
1747152059.6282544,0.997228,0.003172,0.12456199999999999,-0.052500000000000005,0.14,0.6300000000000001,-0.45308389359836304,-0.0014615609470914938,-0.17977199649225373
1747152059.6331222,0.998448,0.002806,0.126026,-0.22750000000000004,0.24500000000000002,0.6125,-0.45308389359836304,-0.0014615609470914938,-0.17977199649225373
1747152059.6380076,0.997472,0.0030499999999999998,0.124806,-0.0175,0.21000000000000002,0.56,-0.45308389359836304,-0.0014615609470914938,-0.17977199649225373
1747152059.642897,0.996618,0.001464,0.125538,-0.14,0.21000000000000002,0.56,-0.45308389359836304,-0.0014615609470914938,-0.17977199649225373
1747152059.647773,0.997838,0.002562,0.127002,-0.07,0.28,0.6125,-0.45308389359836304,-0.0014615609470914938,-0.17977199649225373
1747152059.652642,0.998814,0.0034159999999999998,0.126392,0.07,0.07,0.49000000000000005,-0.45045308389359834,0.010230926629640456,-0.1809412452499269
1747152059.6575384,0.9977159999999999,0.001464,0.12456199999999999,0.052500000000000005,0.15750000000000003,0.665,-0.45045308389359834,0.010230926629640456,-0.1809412452499269
1747152059.6624134,0.99857,0.002196,0.123708,-0.0175,0.22750000000000004,0.5425000000000001,-0.45045308389359834,0.010230926629640456,-0.1809412452499269
1747152059.6672661,0.997594,0.003538,0.124684,-0.14,0.2625,0.6125,-0.45045308389359834,0.010230926629640456,-0.1809412452499269
