Timestamp,UTC,Latitude_GPS,Longitude_GPS,Latitude_Tel,Longitude_Tel,Latitude_Kalman,Longitude_Kalman,distance_brute,point_aberrant
1741798959.9603086,2025-03-12 17:02:39+00:00,49.3849565,1.0685926666666667,49.38498167,1.06865,49.384955577476354,1.0685922183278809,0.1076406270218704,False
1741798961.0691438,2025-03-12 17:02:40+00:00,49.3849665,1.0685941666666667,49.38499,1.06865,49.38496617671603,1.068593950143089,0.03924144965464653,False
1741798962.1743586,2025-03-12 17:02:41+00:00,49.38497566666667,1.068596,49.38499667,1.06864,49.384976345081334,1.0685953933746666,0.08736618431354436,False
1741798963.2840586,2025-03-12 17:02:42+00:00,49.384985666666665,1.0685965,49.38500333,1.06862833,49.38498741764086,1.0685960280931805,0.19772969694436346,False
1741798964.3933964,2025-03-12 17:02:43+00:00,49.38499766666666,1.0685971666666667,49.38501333,1.068615,49.38500082390692,1.0685960338520935,0.360643620046297,False
1741798965.5007806,2025-03-12 17:02:45+00:00,49.3850205,1.0685963333333333,49.385035,1.06860167,49.385018438157466,1.0685945297904795,0.2640674034411473,False
1741798966.6096382,2025-03-12 17:02:46+00:00,49.38503433333333,1.0685913333333332,49.38504667,1.06858833,49.3850333043747,1.0685906219585677,0.12555384704384553,False
1741798967.718603,2025-03-12 17:02:47+00:00,49.385047166666666,1.0685875,49.38506,1.06857333,49.38504679919109,1.068585766003062,0.1323662143607013,False
1741798968.826836,2025-03-12 17:02:48+00:00,49.38505883333333,1.0685785,49.38508,1.06854333,49.38505980423431,1.0685785989683787,0.10821970685592595,False
1741798969.9324915,2025-03-12 17:02:49+00:00,49.385074,1.0685718333333334,49.38509333,1.06852667,49.38507410329887,1.0685715638392104,0.02269034676285895,False
1741798971.0428824,2025-03-12 17:02:50+00:00,49.385089666666666,1.0685636666666667,49.38510833,1.06851167,49.38508854004065,1.0685641695270223,0.13051117206426063,False
1741798972.152993,2025-03-12 17:02:51+00:00,49.38510166666666,1.0685563333333332,49.385125,1.06849,49.38510147521004,1.0685574454294526,0.08350530033602432,False
1741798973.2600238,2025-03-12 17:02:52+00:00,49.38511466666667,1.0685525,49.38513833,1.06848333,49.38511415520518,1.0685522035387591,0.06081965700507576,False
1741798974.3594446,2025-03-12 17:02:53+00:00,49.38512433333333,1.0685465,49.38515167,1.068485,49.38512615352206,1.0685465665231457,0.2024938923679533,False
1741798975.4685433,2025-03-12 17:02:55+00:00,49.3851435,1.0685378333333333,49.38518167,1.06848667,49.38514057779493,1.068541018169891,0.3988680041787571,False
1741798976.5668447,2025-03-12 17:02:56+00:00,49.385152,1.068538166666667,49.38519167,1.06848833,49.385151107339304,1.0685397145816007,0.14995793323278067,False
1741798977.6715355,2025-03-12 17:02:57+00:00,49.38516033333333,1.0685411666666669,49.3852,1.068485,49.38516044714136,1.0685404740615274,0.051855720765225044,False
1741798978.7803235,2025-03-12 17:02:58+00:00,49.38517,1.0685413333333331,49.38521,1.06848333,49.38516993862728,1.0685403104341051,0.07458152489589955,False
1741798979.8895335,2025-03-12 17:02:59+00:00,49.385179666666666,1.068539,49.38522,1.06848333,49.38517934831534,1.0685387834818385,0.03873924074844938,False
1741798980.9950657,2025-03-12 17:03:00+00:00,49.385189,1.0685371666666668,49.38523167,1.06848667,49.385188333703276,1.06853696795316,0.07549511082584978,False
1741798982.1038415,2025-03-12 17:03:01+00:00,49.38519766666666,1.0685356666666666,49.38524333,1.068485,49.38519643104785,1.0685348875781961,0.14860881037444829,False
1741798983.2123957,2025-03-12 17:03:02+00:00,49.38520283333333,1.0685331666666666,49.38525333,1.06848333,49.38520288155394,1.0685317688304976,0.10163268731943398,False
1741798984.320937,2025-03-12 17:03:03+00:00,49.38520716666667,1.068528,49.38527,1.06848333,49.385209396328676,1.0685267870402568,0.2631509786985604,False
1741798985.4295363,2025-03-12 17:03:04+00:00,49.385215,1.0685235,49.38528,1.06847833,49.3852188828073,1.0685201886116347,0.49425310323132393,False
1741798986.53677,2025-03-12 17:03:06+00:00,49.385237333333336,1.0685098333333334,49.38530167,1.068455,49.385233544309536,1.0685091767492119,0.4240924870215195,False
1741798987.645501,2025-03-12 17:03:07+00:00,49.38524516666666,1.068499,49.38531,1.06844833,49.38524315578324,1.0684972897884193,0.25580364933441313,False
1741798988.753405,2025-03-12 17:03:08+00:00,49.38525116666666,1.0684845,49.38530833,1.06843667,49.38525008714219,1.0684831234496834,0.1562175228164946,False
1741798989.8585358,2025-03-12 17:03:09+00:00,49.38525683333333,1.0684676666666666,49.385305,1.06842333,49.3852555797059,1.068467122438288,0.14491610104858382,False
1741798990.9672244,2025-03-12 17:03:10+00:00,49.385261166666666,1.0684503333333333,49.3853,1.06841,49.38525940142914,1.06845039607678,0.1963776140692385,False
1741798992.0763688,2025-03-12 17:03:11+00:00,49.38526233333333,1.0684326666666666,49.38529833,1.06839167,49.3852608704356,1.0684337533400285,0.1808206373633977,False
1741798993.1832502,2025-03-12 17:03:12+00:00,49.38526133333333,1.0684175,49.385295,1.06838167,49.38526038968516,1.0684185589265836,0.13009865324541658,False
1741798994.2888775,2025-03-12 17:03:13+00:00,49.38525916666666,1.0684048333333334,49.38529333,1.068375,49.38525865123606,1.0684047758554098,0.0574764497545148,False
1741798995.3980238,2025-03-12 17:03:14+00:00,49.38525683333333,1.068391833333333,49.38529,1.06836667,49.38525622581866,1.0683909161773926,0.09486575868890314,False
1741798996.5044525,2025-03-12 17:03:15+00:00,49.38525383333333,1.0683786666666666,49.38529,1.06836,49.385252990702895,1.0683758341096756,0.22600562391734,False
1741798997.608933,2025-03-12 17:03:17+00:00,49.385248,1.0683546666666666,49.38529,1.06834333,49.38524863252536,1.068356976796837,0.18188391113659047,False
1741798998.7190275,2025-03-12 17:03:18+00:00,49.38524566666667,1.068339666666667,49.385285,1.06833167,49.38524511738057,1.0683411984362259,0.12688911812576362,False
1741798999.8283496,2025-03-12 17:03:19+00:00,49.38524083333333,1.0683266666666666,49.38527833,1.06833333,49.38524087014472,1.0683274616252012,0.057863617192379604,False
1741799000.9321046,2025-03-12 17:03:20+00:00,49.38523716666666,1.068314,49.385275,1.06832833,49.385236671971256,1.068314784338606,0.079183787405844,False
1741799002.041307,2025-03-12 17:03:21+00:00,49.385232333333335,1.0683033333333334,49.38527,1.06832167,49.38523181446546,1.0683031524221498,0.059183061491698184,False
1741799003.1480143,2025-03-12 17:03:22+00:00,49.38522716666667,1.0682921666666667,49.385265,1.068315,49.385226265410154,1.0682912793864272,0.11915223952992052,False
1741799004.25206,2025-03-12 17:03:23+00:00,49.385221,1.0682793333333334,49.38526167,1.06830333,49.38521951515597,1.0682782237794777,0.1837422334784666,False
1741799005.361493,2025-03-12 17:03:24+00:00,49.3852125,1.0682655,49.38524833,1.06829833,49.38521078589476,1.0682636893539925,0.23157176924264358,False
1741799006.4724882,2025-03-12 17:03:25+00:00,49.385197,1.0682446666666667,49.385235,1.06828167,49.38519977206613,1.068246741691093,0.34314410897218445,False
1741799007.5549643,2025-03-12 17:03:27+00:00,49.385191,1.0682316666666667,49.38521667,1.06826667,49.385192452860124,1.068232559630393,0.17410506875821347,False
1741799008.605394,2025-03-12 17:03:28+00:00,49.385186,1.0682175,49.38520667,1.068255,49.385187070032835,1.0682195677158983,0.19157493641815268,False
1741799009.6560965,2025-03-12 17:03:29+00:00,49.38518116666667,1.0682048333333334,49.3852,1.06824333,49.38518311335027,1.0682093316627626,0.39184848481847173,False
1741799010.7063828,2025-03-12 17:03:30+00:00,49.385181333333335,1.0682041666666666,49.385185,1.06822833,49.38518175121667,1.0682050910039957,0.08163373222877962,False
1741799011.7588208,2025-03-12 17:03:31+00:00,49.38518183333333,1.0682026666666666,49.38517667,1.06821667,49.385180946039924,1.0682020823063172,0.10741661096948302,False
1741799012.8676126,2025-03-12 17:03:32+00:00,49.385181333333335,1.0682013333333331,49.38516833,1.068195,49.38517895827441,1.068198294770449,0.3441597772155326,False
1741799013.9742336,2025-03-12 17:03:33+00:00,49.38517483333333,1.068192,49.38515833,1.06817667,49.38517380501933,1.0681904574238466,0.1600739065246515,False
1741799015.0832436,2025-03-12 17:03:34+00:00,49.38516833333333,1.0681811666666667,49.38515,1.06816667,49.38516728122256,1.0681805641245774,0.12492355556238194,False
1741799016.1929767,2025-03-12 17:03:35+00:00,49.38516083333333,1.068171166666667,49.38514,1.068155,49.38515935516765,1.0681698677544111,0.18952744485732273,False
1741799017.3025644,2025-03-12 17:03:36+00:00,49.38515016666667,1.0681593333333332,49.38512667,1.068145,49.385149459006655,1.0681574401879532,0.1583912957666398,False
1741799018.411373,2025-03-12 17:03:38+00:00,49.38513566666666,1.068139,49.385115,1.06813333,49.3851386196731,1.068142489428534,0.41479021755459317,False
1741799019.5210266,2025-03-12 17:03:39+00:00,49.385129,1.0681288333333334,49.38511,1.06812833,49.385131716120256,1.0681321893956834,0.38810697273222383,False
1741799020.6290064,2025-03-12 17:03:40+00:00,49.38512733333333,1.0681248333333333,49.385105,1.06811833,49.385128432625116,1.0681263623383304,0.1651419043018224,False
1741799021.7361827,2025-03-12 17:03:41+00:00,49.38512683333333,1.0681226666666666,49.38509833,1.06810333,49.385126614271186,1.0681225731459436,0.025292001422050132,False
1741799022.8408556,2025-03-12 17:03:42+00:00,49.38512566666667,1.06812,49.38509333,1.06809167,49.38512450395021,1.068118659308703,0.16185681560921653,False
1741799023.9499354,2025-03-12 17:03:43+00:00,49.3851225,1.0681145,49.385095,1.06807167,49.38512084395534,1.0681129585918707,0.2155169907931225,False
1741799025.0590549,2025-03-12 17:03:44+00:00,49.38511666666667,1.0681058333333333,49.38508833,1.06806333,49.385114976776464,1.0681052034791196,0.19342855418738583,False
1741799026.168198,2025-03-12 17:03:45+00:00,49.385107,1.0680961666666666,49.38508333,1.06806,49.385106857304066,1.0680966088937445,0.03581633600645276,False
1741799027.2746098,2025-03-12 17:03:46+00:00,49.38509733333333,1.068087,49.38508,1.06805833,49.38509854764587,1.0680886037106736,0.17831771568124974,False
1741799028.3802128,2025-03-12 17:03:47+00:00,49.38509,1.0680818333333333,49.38507,1.068055,49.38509185642908,1.0680827359606417,0.21661842614166726,False
1741799029.4898348,2025-03-12 17:03:49+00:00,49.385087,1.0680771666666666,49.38505167,1.06805,49.385087639469596,1.068078071236482,0.09680678497492919,False
1741799030.598781,2025-03-12 17:03:50+00:00,49.385085333333336,1.0680745,49.38504167,1.06804833,49.385084274798174,1.0680746121271762,0.11800846063595768,False
1741799031.707699,2025-03-12 17:03:51+00:00,49.38508233333333,1.0680725,49.38502833,1.06804,49.385079499306165,1.0680713024614916,0.32696541897332376,False
1741799032.8115366,2025-03-12 17:03:52+00:00,49.38507283333333,1.0680673333333333,49.385015,1.06802833,49.38507094660959,1.0680663967109167,0.22058060051194847,False
1741799033.9210913,2025-03-12 17:03:53+00:00,49.38506016666667,1.0680615,49.38500167,1.06801667,49.38505987927883,1.0680602426256318,0.09672648337604682,False
1741799035.0301018,2025-03-12 17:03:54+00:00,49.38504916666667,1.0680538333333334,49.38499333,1.06800167,49.38504842891622,1.0680524127059456,0.13180070719689685,False
1741799036.1397154,2025-03-12 17:03:55+00:00,49.3850355,1.068043,49.38498667,1.06799167,49.38503599527638,1.0680426893674744,0.05952175126294114,False
1741799037.249147,2025-03-12 17:03:56+00:00,49.38502416666667,1.0680333333333334,49.38498333,1.06798,49.385024221743215,1.0680325520165295,0.057058132541788334,False
1741799038.358005,2025-03-12 17:03:57+00:00,49.3850135,1.0680225,49.38497833,1.06797167,49.38501252161634,1.0680213733229174,0.1361327552399969,False
1741799039.4665885,2025-03-12 17:03:59+00:00,49.38499766666666,1.0680063333333334,49.38496833,1.06794833,49.38499951749518,1.0680086929888528,0.2678136745986514,False
1741799040.5725017,2025-03-12 17:04:00+00:00,49.38498533333333,1.0679958333333333,49.38496833,1.06794833,49.384988980166874,1.0679991576146317,0.47197455715913345,False
1741799041.6824565,2025-03-12 17:04:01+00:00,49.384982666666666,1.0679931666666669,49.38496833,1.06794833,49.38498330335526,1.0679940528579754,0.09567745247592364,False
1741799042.7853625,2025-03-12 17:04:02+00:00,49.3849785,1.0679906666666668,49.38496833,1.06794833,49.38497847512517,1.0679901292212142,0.03911980986582498,False
1741799043.899923,2025-03-12 17:04:03+00:00,49.38497633333333,1.0679876666666666,49.38496833,1.06794833,49.3849736137418,1.067985489274656,0.3412893197981154,False
1741799045.0087464,2025-03-12 17:04:04+00:00,49.384964,1.067977,49.38496833,1.06794833,49.3849651276742,1.0679779472899062,0.1430382143711233,False
1741799046.1233883,2025-03-12 17:04:05+00:00,49.384957,1.067971,49.38496833,1.06794833,49.38495814457602,1.0679716678575466,0.13621947519155467,False
1741799047.23039,2025-03-12 17:04:06+00:00,49.384951666666666,1.0679653333333332,49.38496833,1.06794833,49.38495268697408,1.0679662785488293,0.13261453540708706,False
1741799048.3401203,2025-03-12 17:04:07+00:00,49.38494816666667,1.0679615,49.38496833,1.06794833,49.384948589242605,1.067962149027718,0.06655377342883327,False
1741799049.4415662,2025-03-12 17:04:09+00:00,49.384945,1.06796,49.38496833,1.06794833,49.384945054722316,1.067958884533766,0.08121815469324634,False
1741799050.5505254,2025-03-12 17:04:10+00:00,49.38494116666666,1.0679533333333333,49.38496833,1.06794833,49.38494159313617,1.0679541333412335,0.07499072151723583,False
1741799051.6553771,2025-03-12 17:04:11+00:00,49.38494,1.0679496666666666,49.38496833,1.06794833,49.38493869995058,1.067950448402948,0.15532939496927933,False
1741799052.7053738,2025-03-12 17:04:12+00:00,49.38493533333333,1.0679473333333334,49.38496833,1.06794833,49.38493407405309,1.067947805366411,0.14418606423412095,False
1741799053.7553012,2025-03-12 17:04:13+00:00,49.38492933333333,1.0679491666666667,49.38496833,1.06794833,49.384927769781044,1.0679457914577533,0.300489808241364,False
1741799054.8052535,2025-03-12 17:04:14+00:00,49.384921,1.067943,49.38496833,1.06794833,49.384919381599225,1.0679392790549693,0.32463270715351883,False
1741799055.861358,2025-03-12 17:04:15+00:00,49.38491033333333,1.0679296666666669,49.38496833,1.06794833,49.38490883640534,1.0679278073593554,0.21433912828435342,False
1741799056.9114923,2025-03-12 17:04:16+00:00,49.38489766666667,1.0679158333333334,49.38496833,1.06794833,49.384896296098844,1.0679138575703155,0.20931755796961082,False
1741799057.9615033,2025-03-12 17:04:17+00:00,49.38488133333333,1.0678983333333334,49.38496833,1.06794833,49.38488192909318,1.067897274475143,0.10149248543397285,False
1741799059.011795,2025-03-12 17:04:18+00:00,49.38486683333333,1.0678805,49.38496833,1.06794833,49.38486835611902,1.0678792801288537,0.19112170085405306,False
1741799060.0722225,2025-03-12 17:04:19+00:00,49.384855,1.0678598333333331,49.38496833,1.06794833,49.38485681272072,1.0678596599326315,0.20199843071557538,False
1741799061.1233196,2025-03-12 17:04:20+00:00,49.3848465,1.0678385,49.38496833,1.06794833,49.384847685325,1.067839808627149,0.16250091229800212,False
1741799062.1749403,2025-03-12 17:04:21+00:00,49.384839166666666,1.0678206666666668,49.38496833,1.06794833,49.38484013773594,1.067821701466013,0.13156324295873995,False
1741799063.2522054,2025-03-12 17:04:22+00:00,49.38483266666667,1.0678041666666669,49.38496833,1.06794833,49.38483388439253,1.0678049734902548,0.1475585309963923,False
1741799064.3493996,2025-03-12 17:04:23+00:00,49.38483166666666,1.067789833333333,49.38496833,1.06794833,49.3848292540398,1.0677893208527245,0.27089324600880027,False
1741799065.3996985,2025-03-12 17:04:25+00:00,49.38481816666667,1.0677646666666667,49.38496833,1.06794833,49.38482140812677,1.0677729851786568,0.7033870252714077,False
1741799066.44993,2025-03-12 17:04:26+00:00,49.38481816666667,1.0677645,49.38496833,1.06794833,49.38481788244683,1.06776773645603,0.23710403658731063,False
1741799067.5000896,2025-03-12 17:04:27+00:00,49.38481516666667,1.0677651666666663,49.38496833,1.06794833,49.384813977957386,1.0677668012970407,0.17766313089323257,False
1741799068.552298,2025-03-12 17:04:28+00:00,49.38481,1.067767,49.38496833,1.06794833,49.384808489150686,1.0677680447810103,0.18436187394838788,False
1741799069.6583157,2025-03-12 17:04:29+00:00,49.38480316666666,1.0677698333333334,49.38496833,1.06794833,49.384800986677,1.0677706807539655,0.25013765304786667,False
1741799070.762375,2025-03-12 17:04:30+00:00,49.384791166666666,1.067773,49.38496833,1.06794833,49.38479057870297,1.067774446173076,0.12369877892570144,False
1741799071.872099,2025-03-12 17:04:31+00:00,49.384781333333336,1.0677765,49.38496833,1.06794833,49.38477938708819,1.0677801390583828,0.3415625185367079,False
1741799072.978097,2025-03-12 17:04:32+00:00,49.384764833333335,1.0677885,49.38496833,1.06794833,49.38476560150883,1.0677906820976135,0.18000140196973857,False
1741799074.087944,2025-03-12 17:04:33+00:00,49.3847535,1.0678041666666669,49.38496833,1.06794833,49.38475283975733,1.0678041334466848,0.07346993476590705,False
1741799075.1954174,2025-03-12 17:04:34+00:00,49.38473966666667,1.0678175,49.38496833,1.06794833,49.38473919803134,1.0678175405200092,0.05220326999757258,False
1741799076.297889,2025-03-12 17:04:35+00:00,49.384724166666665,1.067827,49.38496833,1.06794833,49.384724931705996,1.06783100159859,0.30274474569296067,False
1741799077.407329,2025-03-12 17:04:37+00:00,49.384708333333336,1.0678555,49.38496833,1.06794833,49.38471168502864,1.067849796026368,0.5571997070324942,False
1741799078.5133286,2025-03-12 17:04:38+00:00,49.38470016666667,1.0678648333333334,49.38496833,1.06794833,49.38470290550635,1.0678609881715824,0.413193177167268,False
1741799079.6229546,2025-03-12 17:04:39+00:00,49.3846965,1.0678683333333334,49.38496833,1.06794833,49.384697776322334,1.0678670554673466,0.16958160266826308,False
1741799080.751526,2025-03-12 17:04:40+00:00,49.384694,1.0678713333333334,49.38496833,1.06794833,49.38469434822665,1.0678714196173853,0.03923221482926979,False
1741799081.8015,2025-03-12 17:04:41+00:00,49.38469116666666,1.0678765,49.38496833,1.06794833,49.38469138424907,1.0678758987672095,0.04991205036466015,False
1741799082.8517144,2025-03-12 17:04:42+00:00,49.384688833333335,1.06788,49.38496833,1.06794833,49.38468871026632,1.0678795765911766,0.03365154363685274,False
1741799083.9018428,2025-03-12 17:04:43+00:00,49.38468533333333,1.0678841666666667,49.38496833,1.06794833,49.38468587225927,1.067882690093896,0.1228263135152927,False
1741799084.9538565,2025-03-12 17:04:44+00:00,49.38468216666666,1.0678833333333333,49.38496833,1.06794833,49.38468375253521,1.0678838356135647,0.18010667391618576,False
1741799086.056708,2025-03-12 17:04:45+00:00,49.384682833333336,1.0678848333333333,49.38496833,1.06794833,49.38468374646414,1.0678856505746608,0.11762008035809406,False
1741799087.165802,2025-03-12 17:04:46+00:00,49.38468533333333,1.0678868333333331,49.38496833,1.06794833,49.384684957418045,1.0678885547587966,0.13179396717310168,False
1741799088.2645657,2025-03-12 17:04:47+00:00,49.38468683333333,1.0678913333333333,49.38496833,1.06794833,49.38468566735031,1.0678937532667903,0.2183754187038862,False
1741799089.374022,2025-03-12 17:04:48+00:00,49.38468516666666,1.0679033333333334,49.38496833,1.06794833,49.38468482325499,1.0679021770733408,0.09223170035051186,False
1741799090.4801643,2025-03-12 17:04:50+00:00,49.384684,1.0679086666666666,49.38496833,1.06794833,49.38468352145901,1.0679090598111993,0.06039362864140696,False
1741799091.5896835,2025-03-12 17:04:51+00:00,49.38468233333333,1.067915333333333,49.38496833,1.06794833,49.38468158186137,1.0679164665339183,0.11728041188457855,False
1741799092.6983964,2025-03-12 17:04:52+00:00,49.384679,1.0679245,49.38496833,1.06794833,49.3846786406984,1.067925383591643,0.07558211760384262,False
1741799093.807523,2025-03-12 17:04:53+00:00,49.384674833333335,1.067937,49.38496833,1.06794833,49.384675220656575,1.0679354783044153,0.1185858597294265,False
1741799094.9161737,2025-03-12 17:04:54+00:00,49.38467033333333,1.0679473333333334,49.38496833,1.06794833,49.38467231684098,1.067943544894241,0.3525983998876969,False
1741799096.0203528,2025-03-12 17:04:55+00:00,49.3846695,1.067951,49.38496833,1.06794833,49.38467205665357,1.0679465622348387,0.4297341875128226,False
1741799097.130011,2025-03-12 17:04:56+00:00,49.384671833333336,1.0679461666666668,49.38496833,1.06794833,49.38467520398593,1.0679436649014071,0.41656416283301595,False
1741799098.235812,2025-03-12 17:04:57+00:00,49.38467983333333,1.0679393333333334,49.38496833,1.06794833,49.384682843739725,1.0679374332036122,0.3621194951232439,False
1741799099.344741,2025-03-12 17:04:58+00:00,49.384691333333336,1.0679303333333334,49.38496833,1.06794833,49.384694495777154,1.067928669004096,0.37189815887012934,False
1741799100.4515584,2025-03-12 17:05:00+00:00,49.3847145,1.0679158333333334,49.38496833,1.06794833,49.384710362734396,1.0679176865788387,0.47940593907925355,False
1741799101.5606372,2025-03-12 17:05:01+00:00,49.38472216666666,1.0679083333333332,49.38496833,1.06794833,49.384720715524814,1.067909174167802,0.17255278537427438,False
1741799102.669961,2025-03-12 17:05:02+00:00,49.38473066666667,1.0678998333333334,49.38496833,1.06794833,49.384729134226625,1.0679017824248522,0.2215279770894618,False
1741799103.774532,2025-03-12 17:05:03+00:00,49.3847385,1.0678923333333332,49.38496833,1.06794833,49.384735510485214,1.067896988440136,0.47411455630048926,False
1741799104.883524,2025-03-12 17:05:04+00:00,49.38473866666666,1.0678973333333333,49.38496833,1.06794833,49.384737902304614,1.0678983988033992,0.11494049563776221,False
1741799105.991809,2025-03-12 17:05:05+00:00,49.38473966666667,1.0679003333333332,49.38496833,1.06794833,49.384739275378735,1.067901229230117,0.07826269293904001,False
1741799107.0908818,2025-03-12 17:05:06+00:00,49.38474033333333,1.0679046666666667,49.38496833,1.06794833,49.38474012694247,1.067905253712232,0.04841121202683966,False
1741799108.1996071,2025-03-12 17:05:07+00:00,49.384741,1.0679086666666666,49.38496833,1.06794833,49.384740703427504,1.0679100606114043,0.10644860012108617,False
1741799109.3060298,2025-03-12 17:05:08+00:00,49.384742333333335,1.0679138333333331,49.38496833,1.06794833,49.38474088463932,1.0679167253666013,0.26467218766925743,False
1741799110.4155748,2025-03-12 17:05:10+00:00,49.384741,1.067928166666667,49.38496833,1.06794833,49.38473913502503,1.067927244637178,0.21795321761138192,False
1741799111.5202,2025-03-12 17:05:11+00:00,49.3847355,1.0679383333333332,49.38496833,1.06794833,49.384734899763416,1.0679365350225654,0.14664496257203366,False
