Timestamp,UTC,Latitude_GPS,Longitude_GPS,Latitude_Tel,Longitude_Tel,distance,Latitude_corrigée,Longitude_corrigée,time_diff,lat_diff,lon_diff,distance_diff,vitesse,acceleration,aberrant_vitesse,aberrant_acceleration,aberrant,limite_basse_vitesse,limite_haute_vitesse,limite_basse_acceleration,limite_haute_acceleration
1742917123.1995344,2025-03-25 15:38:43,49.3848825,1.0679148333333333,49.38526765,1.06797676,43.07063171209722,49.385075075,1.0679457966666668,,,,,,,False,False,False,0.09620612946623364,2.081499564716128,-0.6268182954811992,0.6305533241023511
1742917124.1871538,2025-03-25 15:38:44,49.38488533333333,1.0679258333333332,49.38517943,1.06799042,33.043050653537584,49.38503238166666,1.0679581266666667,1.0,2.8333333261798543e-06,1.0999999999983245e-05,0.8585865178566398,0.8585865178566398,,False,False,False,0.09620612946623364,2.081499564716128,-0.6268182954811992,0.6305533241023511
1742917125.1786473,2025-03-25 15:38:45,49.384888,1.0679278333333333,49.38515203,1.06798355,29.642016798595016,49.385020014999995,1.0679556916666666,1.0,2.666666667039408e-06,2.0000000000575113e-06,0.3302210093277162,0.3302210093277162,-0.5283655085289236,False,False,False,0.09620612946623364,2.081499564716128,-0.6268182954811992,0.6305533241023511
1742917126.169639,2025-03-25 15:38:46,49.38488866666667,1.067929,49.38515203,1.06798355,29.557097510031344,49.385020348333335,1.0679562749999998,1.0,6.666666720889225e-07,1.1666666666076964e-06,0.11257348446169044,0.11257348446169044,-0.21764752486602576,False,False,False,0.09620612946623364,2.081499564716128,-0.6268182954811992,0.6305533241023511
1742917127.1575878,2025-03-25 15:38:47,49.38489033333333,1.067931,49.38515203,1.06798355,29.354190214896995,49.385021181666666,1.067957275,1.0,1.6666666624587378e-06,2.0000000000575113e-06,0.23546926344449437,0.23546926344449437,0.12289577898280393,False,False,False,0.09620612946623364,2.081499564716128,-0.6268182954811992,0.6305533241023511
1742917128.199797,2025-03-25 15:38:48,49.38489333333333,1.0679421666666666,49.38515203,1.06798355,28.92798448194321,49.38502268166667,1.0679628583333334,1.0,2.9999999995311555e-06,1.1166666666673208e-05,0.8767395239719118,0.8767395239719118,0.6412702605274174,False,True,True,0.09620612946623364,2.081499564716128,-0.6268182954811992,0.6305533241023511
1742917129.1855197,2025-03-25 15:38:49,49.384901166666666,1.0679555,49.38514951,1.06798371,27.695888605703768,49.385025338333335,1.067969605,1.0,7.83333333487235e-06,1.3333333333420683e-05,1.302374187946156,1.302374187946156,0.4256346639742441,False,False,False,0.09620612946623364,2.081499564716128,-0.6268182954811992,0.6305533241023511
1742917130.2286158,2025-03-25 15:38:50,49.384902833333335,1.0679661666666669,49.38514272,1.06799872,26.784012390195084,49.385022776666666,1.0679824433333334,1.0,1.6666666695641652e-06,1.0666666666825364e-05,0.7963406947131475,0.7963406947131475,-0.5060334932330084,False,False,False,0.09620612946623364,2.081499564716128,-0.6268182954811992,0.6305533241023511
1742917131.2101135,2025-03-25 15:38:51,49.384910833333336,1.067975,49.38513279,1.06801037,24.818619019798664,49.38502181166667,1.067992685,1.0,8.000000001118224e-06,8.833333333013726e-06,1.0967998092517233,1.0967998092517233,0.30045911453857577,False,False,False,0.09620612946623364,2.081499564716128,-0.6268182954811992,0.6305533241023511
1742917132.1964283,2025-03-25 15:38:52,49.38491633333333,1.0679838333333334,49.38512638,1.06802084,23.514813945270117,49.38502135666667,1.0680023366666667,1.0,5.499999993219262e-06,8.833333333457816e-06,0.8862883731038992,0.8862883731038992,-0.21051143614782408,False,False,False,0.09620612946623364,2.081499564716128,-0.6268182954811992,0.6305533241023511
1742917133.1942596,2025-03-25 15:38:53,49.38492083333333,1.0679926666666666,49.38512374,1.06801959,22.65121662443888,49.38502228666667,1.0680061283333333,1.0,4.500000002849447e-06,8.833333333235771e-06,0.8135197393652221,0.8135197393652221,-0.07276863373867704,False,False,False,0.09620612946623364,2.081499564716128,-0.6268182954811992,0.6305533241023511
1742917134.2422693,2025-03-25 15:38:54,49.38492716666666,1.0680006666666666,49.385126,1.06802319,22.174069653643187,49.38502658333333,1.0680119283333331,1.0,6.333333324448631e-06,8.000000000008e-06,0.9129796107568677,0.9129796107568677,0.09945987139164558,False,False,False,0.09620612946623364,2.081499564716128,-0.6268182954811992,0.6305533241023511
1742917135.22679,2025-03-25 15:38:55,49.3849305,1.0680115,49.38513069,1.06803912,22.354699848168398,49.385030595,1.06802531,1.0,3.3333333462337578e-06,1.0833333333293282e-05,0.8695545929667808,0.8695545929667808,-0.043425017790086895,False,False,False,0.09620612946623364,2.081499564716128,-0.6268182954811992,0.6305533241023511
1742917136.207974,2025-03-25 15:38:56,49.3849335,1.068022,49.38513979,1.06805144,23.042352245550667,49.385036645,1.06803672,1.0,2.9999999995311555e-06,1.0500000000135401e-05,0.832180750471763,0.832180750471763,-0.03737384249501785,False,False,False,0.09620612946623364,2.081499564716128,-0.6268182954811992,0.6305533241023511
1742917137.1923704,2025-03-25 15:38:57,49.38493733333333,1.0680308333333333,49.38514742,1.06805479,23.429903370415783,49.38504237666667,1.0680428116666665,1.0,3.833333330760524e-06,8.833333333235771e-06,0.7701272355580266,0.7701272355580266,-0.06205351491373634,False,False,False,0.09620612946623364,2.081499564716128,-0.6268182954811992,0.6305533241023511
