Timestamp,UTC,Latitude_GPS,Longitude_GPS,Latitude_Tel,Longitude_Tel,distance,Latitude_corrigée,Longitude_corrigée,time_diff,lat_diff,lon_diff,distance_diff,vitesse,acceleration,aberrant_vitesse,aberrant_acceleration,aberrant,limite_basse_vitesse,limite_haute_vitesse,limite_basse_acceleration,limite_haute_acceleration
1742916670.1062045,2025-03-25 15:31:10,49.38510016666667,1.0672011666666668,49.38445771,1.06732213,71.9899738071175,49.38477893833333,1.0672616483333335,1.0,1.6666666695641652e-06,1.166666666829741e-06,0.20379976434978653,0.20379976434978653,0.12580497258337459,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916671.1447508,2025-03-25 15:31:11,49.38510033333333,1.0672011666666668,49.38445671,1.06732917,72.18279119522724,49.38477852166666,1.0672651683333334,1.0,1.6666665914044643e-07,0.0,0.01853619858852004,0.01853619858852004,-0.18526356576126649,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916672.1307003,2025-03-25 15:31:12,49.385118166666665,1.067196,49.38445671,1.06732917,74.19804745398882,49.38478743833333,1.067262585,1.0,1.7833333338046486e-05,-5.166666666722719e-06,2.018537282655593,2.018537282655593,2.000001084067073,False,True,True,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916673.1216354,2025-03-25 15:31:13,49.38514766666667,1.0671855,49.38445671,1.06732917,77.55101921293357,49.38480218833334,1.0672573349999999,1.0,2.950000000367936e-05,-1.0500000000135401e-05,3.368315409349659,3.368315409349659,1.349778126694066,False,True,True,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916674.1713362,2025-03-25 15:31:14,49.38515733333333,1.0671795,49.38443785,1.06735155,80.98811553688515,49.38479759166667,1.0672655249999998,1.0,9.666666663576962e-06,-5.999999999950489e-06,1.1600074876448827,1.1600074876448827,-2.208307921704776,False,True,True,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916675.1581564,2025-03-25 15:31:15,49.38517133333333,1.0671711666666666,49.38443009,1.0673658,83.64144615709648,49.38480071166667,1.0672684833333332,1.0,1.4000000000180535e-05,-8.333333333387927e-06,1.67046711916047,1.67046711916047,0.5104596315155874,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916676.1481078,2025-03-25 15:31:16,49.38518783333333,1.0671621666666666,49.38442129,1.06737141,86.59588993948286,49.38480456166667,1.0672667883333333,1.0,1.650000000097407e-05,-8.999999999925734e-06,1.9479561146828517,1.9479561146828517,0.2774889955223816,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916677.1338663,2025-03-25 15:31:17,49.38519766666666,1.0671588333333333,49.38441081,1.06737527,88.91174928760937,49.38480423833333,1.0672670516666667,1.0,9.833333329822835e-06,-3.3333333333551707e-06,1.120094910128358,1.120094910128358,-0.8278612045544937,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916678.1296408,2025-03-25 15:31:18,49.38520466666667,1.067158,49.38441081,1.06737527,89.68874094202116,49.384807738333336,1.0672666350000002,1.0,7.000000003642981e-06,-8.333333332277704e-07,0.7808679740814524,0.7808679740814524,-0.33922693604690557,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916679.1192937,2025-03-25 15:31:19,49.38520833333333,1.0671573333333333,49.38441081,1.06737527,90.09869669087021,49.384809571666665,1.0672663016666668,1.0,3.6666666645146506e-06,-6.66666666759852e-07,0.41065901203162186,0.41065901203162186,-0.3702089620498305,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916680.1614685,2025-03-25 15:31:20,49.38520233333333,1.0671625,49.38441081,1.06737527,89.37623821710423,49.384806571666665,1.067268885,1.0,-5.999999999062311e-06,5.166666666722719e-06,0.765516956708575,0.765516956708575,0.35485794467695314,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916681.1451156,2025-03-25 15:31:21,49.3851935,1.0671691666666667,49.38441081,1.06737527,88.32547437039854,49.384802155,1.0672722183333334,1.0,-8.833333332347593e-06,6.666666666710341e-06,1.0951895027786442,1.0951895027786442,0.32967254607006924,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916682.133701,2025-03-25 15:31:22,49.385183833333336,1.0671766666666669,49.38440989,1.06738893,87.44463091977288,49.38479686166667,1.0672827983333333,1.0,-9.666666663576962e-06,7.500000000160156e-06,1.205142017098892,1.205142017098892,0.10995251432024777,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916683.128054,2025-03-25 15:31:23,49.38516933333333,1.0671841666666666,49.38440679,1.06738122,86.00630283941082,49.38478806166667,1.0672826933333333,1.0,-1.4500000006023583e-05,7.499999999716067e-06,1.7021064006176343,1.7021064006176343,0.4969643835187423,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916684.1724966,2025-03-25 15:31:24,49.385153333333335,1.0671908333333333,49.38440122,1.0673839,84.8143692928393,49.38477727666667,1.0672873666666667,1.0,-1.599999999513102e-05,6.666666666710341e-06,1.8441328064549591,1.8441328064549591,0.14202640583732484,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916685.1619084,2025-03-25 15:31:25,49.385139333333335,1.0671946666666667,49.38440197,1.06738483,83.16166039513718,49.38477065166667,1.0672897483333332,1.0,-1.4000000000180535e-05,3.83333333342506e-06,1.581720366898994,1.581720366898994,-0.26241243955596505,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916686.144258,2025-03-25 15:31:26,49.3851285,1.0671951666666666,49.38440197,1.06738483,81.96766687662547,49.384765235,1.0672899983333333,1.0,-1.0833333334403505e-05,4.999999998478444e-07,1.205399716450491,1.205399716450491,-0.37632065044850305,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916687.1298015,2025-03-25 15:31:27,49.38511483333333,1.0671981666666666,49.38440197,1.06738483,80.43271890922135,49.384758401666666,1.0672914983333333,1.0,-1.3666666667688787e-05,2.9999999999752447e-06,1.5354961033229528,1.5354961033229528,0.3300963868724618,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916688.1167586,2025-03-25 15:31:28,49.38510583333333,1.0671995,49.38440197,1.06738483,79.42979793745542,49.38475390166666,1.067292165,1.0,-9.000000005698894e-06,1.333333333519704e-06,1.0056252614790364,1.0056252614790364,-0.5298708418439164,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916689.1612067,2025-03-25 15:31:29,49.385099333333336,1.0671968333333333,49.38440197,1.06738483,78.75075929489898,49.384750651666664,1.0672908316666665,1.0,-6.499999990694505e-06,-2.6666666668173633e-06,0.7483906435453066,0.7483906435453066,-0.2572346179337298,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916690.1445663,2025-03-25 15:31:30,49.38509116666667,1.0671925,49.38440197,1.06738483,77.91216895254364,49.384746568333334,1.067288665,1.0,-8.166666667364098e-06,-4.333333333272904e-06,0.961223564797061,0.961223564797061,0.21283292125175435,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916691.1364627,2025-03-25 15:31:31,49.38508016666667,1.0671901666666666,49.38440197,1.06738483,76.7399261088405,49.384741068333334,1.0672874983333331,1.0,-1.100000000064938e-05,-2.3333333334374373e-06,1.235063579965946,1.235063579965946,0.273840015168885,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916692.1845157,2025-03-25 15:31:32,49.38506916666667,1.0671858333333333,49.38440197,1.06738483,75.59730378337177,49.38473556833333,1.0672853316666666,1.0,-1.100000000064938e-05,-4.333333333272904e-06,1.2631985433290678,1.2631985433290678,0.028134963363121823,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916693.1687815,2025-03-25 15:31:33,49.38505233333333,1.0671826666666666,49.38440197,1.06738483,73.80590965899536,49.38472715166667,1.0672837483333333,1.0,-1.6833333340571244e-05,-3.1666666666652077e-06,1.8862213952821765,1.8862213952821765,0.6230228519531087,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916694.153205,2025-03-25 15:31:34,49.38503516666667,1.0671758333333332,49.38437699,1.06741073,75.16113333672722,49.38470607833334,1.0672932816666667,1.0,-1.7166666658852137e-05,-6.833333333400304e-06,1.9726403065903437,1.9726403065903437,0.08641891130816726,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916695.1399252,2025-03-25 15:31:35,49.38501033333333,1.0671758333333332,49.38436857,1.0674207,73.55608165012143,49.38468945166666,1.0672982666666666,1.0,-2.4833333341689467e-05,0.0,2.7618935728668736,2.7618935728668736,0.7892532662765299,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916696.126558,2025-03-25 15:31:36,49.384999666666666,1.0671743333333332,49.3843622,1.06742506,73.197134749985,49.38468093333333,1.0672996966666666,1.0,-1.0666666661052204e-05,-1.4999999999876223e-06,1.191305388612695,1.191305388612695,-1.5705881842541787,False,True,True,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
1742916697.1670375,2025-03-25 15:31:37,49.38499,1.067176,49.38435583,1.06743327,72.9622494292037,49.384672914999996,1.067304635,1.0,-9.666666663576962e-06,1.6666666666775853e-06,1.0818883638258685,1.0818883638258685,-0.10941702478682647,False,False,False,-2.4754529038032196,6.254322540699455,-1.2960005269535961,1.2459241712252256
